days.since.hatching	length
13	0.031162538
13	0.034188632
13	0.033390791
13	0.038777106
13	0.039215645
13	0.042143443
13	0.034224574
13	0.040248812
13	0.042843366
13	0.035530701
13	0.040306825
13	0.044740492
13	0.045441034
13	0.038905915
13	0.036380843
13	0.03289999
13	0.032306564
13	0.04061634
13	0.035781272
14	0.051221351
14	0.049953856
14	0.047513377
14	0.053228772
14	0.051441026
14	0.053940876
14	0.053264896
14	0.050594046
14	0.043437903
14	0.040867392
14	0.04174636
14	0.042954588
14	0.044612557
14	0.041894095
14	0.044397107
14	0.049455738
14	0.026644996
14	0.04418063
14	0.038097979
14	0.037247258
14	0.037505665
14	0.049377724
14	0.052258195
14	0.030457395
14	0.035157493
14	0.031445196
14	0.030861107
14	0.032450692
14	0.034920167
14	0.037874495
14	0.037139793
14	0.057964405
14	0.038109596
14	0.059741043
14	0.058789754
14	0.042745222
14	0.040000775
14	0.04161255
14	0.03905756
14	0.044141542
14	0.043100285
14	0.043979282
14	0.044388165
14	0.044267232
14	0.03596497
14	0.046003379
14	0.041533982
14	0.047960354
14	0.045740238
14	0.045810452
14	0.040342386
14	0.044493465
14	0.038205979
14	0.038442021
14	0.034024625
14	0.032485437
